|WHMH-FM     |101.7 MHz |FS |269 |ND  |                    |C2 |-  |LIC    |SAUK RAPIDS              |MN |US |BXMLH-20160405AAH   |2.     kW |2.     kW |91.0    |91.0    |67694      |N |45 |35 |47.9  |W |94  |9  |26.0  |TRI-COUNTY BROADCASTING INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |415.   m|415.0  m|-         |-       |1024203 |       m|201604051 |9163772d5e0c450b94fac1b6063ebeb7   |c3c46d6123374bc5bebbc1b6063ebeb7   |
|K269HE      |101.7 MHz |FX |269 |ND  |                    |D  |-  |LIC    |WADENA                   |MN |US |0000124279          |0.25   kW |0.25   kW |0.0     |0.0     |202270     |N |46 |26 |24.5  |W |95  |08 |16.5  |HBI RADIO BRAINERD/WADENA, LLC                                              |   0.00 km |   0.00 mi |  0.00 deg |436.5  m|436.5  m|-         |-       |-       |       m|124279    |25076ff374e3da720174fe86f89003f2   |25076ff374e3da720174fe86f8ee03f9   |
|K270BQ      |101.9 MHz |FX |270 |ND  |                    |D  |-  |LIC    |ALBERT LEA               |MN |US |0000093782          |0.25   kW |0.25   kW |0.0     |0.0     |148638     |N |43 |39 |27.1  |W |93  |18 |24.9  |MINN-IOWA CHRISTIAN BROADCASTING, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |432.   m|432.0  m|-         |-       |-       |       m|93782     |25076ff36f1eec56016f1fdec81e010d   |25076ff36f1eec56016f1fdec8a10114   |
|K270AQ      |101.9 MHz |FX |270 |ND  |                    |D  |-  |LIC    |BLUE EARTH               |MN |US |BLFT-20050606AHC    |0.25   kW |0.25   kW |74.6    |0.0     |141824     |N |43 |40 |0.8   |W |94  |7  |19.9  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |404.   m|404.0  m|-         |-       |1024141 |       m|200506065 |540edc1849e74995a2ffc1b6063ebeb7   |d32bab71032349f5b0edc1b6063ebeb7   |
|KQKK        |101.9 MHz |FM |270 |ND  |                    |C2 |-  |LIC    |WALKER                   |MN |US |BLH-19990802KA      |50.    kW |50.    kW |119.0   |119.0   |9032       |N |47 |3  |13.8  |W |94  |15 |32.9  |DE LA HUNT MEDIA, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |524.   m|524.0  m|-         |-       |1058680 |       m|199908020 |3a1144baa6af4427b06bc1b6063ebeb7   |725ebafb939045acb472c1b6063ebeb7   |
|NEW         |101.9 MHz |FL |270 |ND  |                    |LP1|-  |CP     |WILLMAR                  |MN |US |0000232567          |0.1    kW |0.1    kW |12.0    |12.0    |786856     |N |45 |07 |20    |W |95  |02 |40    |NEXCOM MEDIA, INC                                                           |   0.00 km |   0.00 mi |  0.00 deg |362.   m|362.0  m|-         |-       |-       |       m|232567    |25076f918bd01efb018c1d3c24791873   |25076ff38c228ab2018c4193080a2dc6   |
|K270AB      |101.9 MHz |FX |270 |DA  |                    |D  |-  |LIC    |WINONA                   |MN |US |BLFT-20121120ADQ    |0.235  kW |0.235  kW |207.2   |0.0     |42978      |N |44 |4  |25.9  |W |91  |34 |38.5  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |476.   m|476.0  m|-         |238.    |1200126 |       m|201211202 |2834a1243cf54937b30dc1b6063ebeb7   |2d8a96f5b78a4a7a8685c1b6063ebeb7   |
|KCAJ-FM     |102.1 MHz |FM |271 |ND  |                    |C2 |-  |LIC    |ROSEAU                   |MN |US |BLH-19960626KA      |50.    kW |50.    kW |87.0    |87.0    |29635      |N |48 |38 |49.9  |W |95  |44 |10.9  |NORTH COUNTRY MEDIA, INC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |429.   m|429.0  m|-         |-       |-       |       m|199606260 |56666e3fc99b4b158313c1b6063ebeb7   |720b3a4a65b24075ace1c1b6063ebeb7   |
|KEEY-FM     |102.1 MHz |FM |271 |ND  |H                   |C  |-  |LIC    |ST. PAUL                 |MN |US |BLH-19910814KJ      |100.   kW |100.   kW |315.0   |315.0   |59967      |N |45 |3  |29.9  |W |93  |7  |27.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |593.   m|593.0  m|-         |-       |1022899 |       m|199108140 |d38ba4b9510f40b0ae16c1b6063ebeb7   |c1058b3229cb4c83a19ec1b6063ebeb7   |
|KEEY-FM     |102.1 MHz |FS |271 |ND  |H                   |C1 |-  |LIC    |ST. PAUL                 |MN |US |BXMLH-19990903AAK   |40.    kW |40.    kW |251.0   |251.0   |59967      |N |44 |58 |33.9  |W |93  |16 |20.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |1029018 |       m|199909039 |7f49c4b4a67f4a9b83b7c1b6063ebeb7   |0a7a13c2d35542dcae4ac1b6063ebeb7   |
|KEEY-FM     |102.1 MHz |FS |271 |ND  |H                   |C1 |-  |LIC    |ST. PAUL                 |MN |US |BXMLH-20080929AFG   |31.09  kW |31.09  kW |251.0   |251.0   |59967      |N |44 |58 |33.9  |W |93  |16 |20.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |1029018 |       m|200809290 |85a52c8fdb0c4b3dbeaac1b6063ebeb7   |fd1b404e8fdf4b4c928cc1b6063ebeb7   |
|KEEY-FM     |102.1 MHz |FS |271 |ND  |H                   |C1 |-  |LIC    |ST. PAUL                 |MN |US |BXMLH-20020816AAC   |40.    kW |40.    kW |251.0   |251.0   |59967      |N |44 |58 |33.9  |W |93  |16 |20.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |1029019 |       m|200208160 |1e45062f7c1c40a0bba1c1b6063ebeb7   |7e153b7bd99b4d28abe6c1b6063ebeb7   |
|KRCQ        |102.3 MHz |FM |272 |ND  |                    |C2 |-  |LIC    |DETROIT LAKES            |MN |US |BLH-20120605AAQ     |50.    kW |50.    kW |126.0   |126.0   |56800      |N |46 |43 |18.9  |W |95  |50 |38.2  |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |549.   m|549.0  m|-         |-       |1276387 |       m|201206050 |5a07c2467e5543b09745c1b6063ebeb7   |1f0ae11bfe4c42b59785c1b6063ebeb7   |
|W272EG      |102.3 MHz |FX |272 |ND  |                    |D  |-  |LIC    |SAUK RAPIDS              |MN |US |0000107191          |0.2    kW |0.2    kW |0.0     |0.0     |202611     |N |45 |36 |19.9  |W |94  |8  |21.0  |TRI-COUNTY BROADCASTING, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |414.   m|414.0  m|-         |-       |1249317 |       m|107191    |25076ff370a29f220170ac3320bc032d   |25076ff370a29f220170ac33212f0334   |
|K273BH      |102.5 MHz |FX |273 |ND  |                    |D  |-  |LIC    |FRIDLEY                  |MN |US |BLFT-20141119AHE    |-      kW |0.25   kW |235.9   |0.0     |140150     |N |44 |58 |33.9  |W |93  |16 |20.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|504.   m|-         |-       |1029018 |       m|201411194 |e6330f5876eb441dbbe8c1b6063ebeb7   |53dc8c6bd20d447d9007c1b6063ebeb7   |
|KKWB        |102.5 MHz |FM |273 |DA  |                    |C2 |-  |LIC    |KELLIHER                 |MN |US |BLH-20081029ADY     |50.    kW |50.    kW |144.0   |144.0   |165963     |N |47 |44 |20.8  |W |94  |41 |10.9  |DE LA HUNT MEDIA, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |555.   m|555.0  m|-         |0.      |1262293 |       m|200810291 |b120fc23374d4ebfa67ac1b6063ebeb7   |a90fbeb6a4a84b199ee5c1b6063ebeb7   |
|KMFX-FM     |102.5 MHz |FM |273 |ND  |                    |C3 |-  |LIC    |LAKE CITY                |MN |US |BLH-19930310KC      |9.4    kW |9.4    kW |161.0   |161.0   |54635      |N |44 |16 |44.8  |W |92  |23 |38.6  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |474.   m|474.0  m|-         |-       |-       |       m|199303100 |0cfbccbc4e574173964cc1b6063ebeb7   |1325a44cbf0f4f49aeb3c1b6063ebeb7   |
|KMFX-FM     |102.5 MHz |FS |273 |ND  |                    |C3 |-  |LIC    |LAKE CITY                |MN |US |BXLH-20081014ACV    |0.17   kW |0.17   kW |14.0    |14.0    |54635      |N |44 |0  |11.8  |W |92  |29 |7.6   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |362.8  m|362.8  m|-         |-       |-       |       m|200810148 |e7becba416e545afa5abc1b6063ebeb7   |8cde679240434a8c8887c1b6063ebeb7   |
|KQIC        |102.5 MHz |FM |273 |ND  |                    |C1 |-  |LIC    |WILLMAR                  |MN |US |BLH-19810522AG      |100.   kW |100.   kW |253.0   |253.0   |36378      |N |45 |11 |39.8  |W |95  |5  |2.0   |LAKELAND MEDIA LLC                                                          |   0.00 km |   0.00 mi |  0.00 deg |609.   m|609.0  m|-         |-       |-       |       m|198105220 |750e33c9dc644b6d89dbc1b6063ebeb7   |44965441e8dc401685f6c1b6063ebeb7   |
|WKBH-FM     |102.7 MHz |FS |274 |ND  |H                   |C3 |-  |AMD    |LA CRESCENT              |MN |US |0000133610          |.43    kW |.43    kW |105.0   |105.0   |72206      |N |43 |51 |2.0   |W |91  |12 |8.0   |MAGNUM COMMUNICATIONS, INC.                                                 |   0.00 km |   0.00 mi |  0.00 deg |356.   m|356.0  m|-         |-       |1031001 |       m|133610    |25076ff3781945b6017827485e850389   |25076ff3781945b6017827485f1a0390   |
|K274AL      |102.7 MHz |FX |274 |ND  |                    |D  |-  |LIC    |MANKATO                  |MN |US |0000216283          |0.25   kW |0.25   kW |152.3   |0.0     |79173      |N |44 |7  |46.3  |W |94  |11 |17.8  |SUBARCTIC MEDIA, LLC                                                        |   0.00 km |   0.00 mi |  0.00 deg |418.9  m|418.9  m|-         |-       |1024120 |       m|216283    |25076ff3884ab7ad01888d2265861128   |25076ff3884ab7ad01888d22660e112f   |
|KTIG        |102.7 MHz |FM |274 |ND  |                    |C2 |-  |LIC    |PEQUOT LAKES             |MN |US |BMLED-19980105KC    |40.    kW |40.    kW |165.0   |165.0   |42903      |N |46 |40 |47.9  |W |94  |25 |3.0   |MINNESOTA CHRISTIAN BROADCASTERS, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |567.   m|567.0  m|-         |-       |1023382 |       m|199801059 |570e300179354b5490efc1b6063ebeb7   |3d4a1a273cb144e09595c1b6063ebeb7   |
|KNTN        |102.7 MHz |FM |274 |ND  |H                   |C1 |-  |LIC    |THIEF RIVER FALLS        |MN |US |0000125206          |100.   kW |100.   kW |164.0   |164.0   |42922      |N |47 |58 |37.9  |W |96  |36 |33.2  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |439.   m|439.0  m|-         |-       |-       |       m|125206    |25076f9175717154017575c6c1fe0182   |25076f9175717154017575c6c247018e   |
|KVSL-LP     |102.9 MHz |FL |275 |ND  |                    |LP1|-  |AMD    |ALEXANDRIA               |MN |US |0000232205          |0.1    kW |0.1    kW |13.0    |13.0    |778364     |N |45 |54 |5.5   |W |95  |23 |34.1  |SHALOM LUTHERAN CHURCH                                                      |   0.00 km |   0.00 mi |  0.00 deg |440.   m|440.0  m|-         |-       |-       |       m|232205    |25076f918d5ca61e018d67b30fa20572   |25076f918d5ca61e018d67b31028057e   |
|KMNB        |102.9 MHz |FM |275 |ND  |H                   |C0 |-  |LIC    |MINNEAPOLIS              |MN |US |BLH-19910814KD      |100.   kW |100.   kW |315.0   |315.0   |9641       |N |45 |3  |29.9  |W |93  |7  |27.8  |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |593.   m|593.0  m|-         |-       |1022899 |       m|199108140 |b98cf8dd2a8a434c91e9c1b6063ebeb7   |9a9a139f054945b39b95c1b6063ebeb7   |
|KMNB        |102.9 MHz |FS |275 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |BXMLH-19871120KA    |55.    kW |55.    kW |397.0   |397.0   |9641       |N |45 |3  |44.8  |W |93  |8  |22.7  |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |673.   m|673.0  m|-         |-       |-       |       m|198711208 |f9fb8572e0ca4630aad7c1b6063ebeb7   |2bd3e08e074c45b3b584c1b6063ebeb7   |
|KRFG        |102.9 MHz |FM |275 |ND  |                    |C3 |-  |LIC    |NASHWAUK                 |MN |US |BMLED-20160921AAO   |25.    kW |25.    kW |77.0    |77.0    |68633      |N |47 |24 |29.8  |W |92  |57 |5.7   |UNIVERSITY OF NORTHWESTERN - ST. PAUL                                       |   0.00 km |   0.00 mi |  0.00 deg |514.   m|514.0  m|-         |-       |1025279 |       m|201609211 |e047a9a3f18446919001c1b6063ebeb7   |60ce61e3c48f491ba8e7c1b6063ebeb7   |
|K275BB      |102.9 MHz |FX |275 |ND  |                    |D  |-  |LIC    |ROSEAU                   |MN |US |BLFT-20080730ADS    |0.25   kW |0.25   kW |17.2    |0.0     |143550     |N |48 |49 |57.9  |W |95  |46 |32.9  |BORDER BROADCASTING, LP                                                     |   0.00 km |   0.00 mi |  0.00 deg |339.   m|339.0  m|-         |-       |-       |       m|200807308 |8cdf4be11b584339b42ec1b6063ebeb7   |cde9ae9c090040df9dc1c1b6063ebeb7   |
|K276GQ      |103.1 MHz |FX |276 |ND  |                    |D  |-  |LIC    |AITKIN                   |MN |US |BLFT-20180725AAE    |0.25   kW |0.25   kW |0.0     |0.0     |202394     |N |46 |32 |25.8  |W |93  |39 |22.9  |R&J BROADCASTING, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |430.   m|430.0  m|-         |-       |1245893 |       m|201807258 |a71e23d04185421a9873c1b6063ebeb7   |eb16bb458bf948b79f64c1b6063ebeb7   |
|K276EP      |103.1 MHz |FX |276 |ND  |                    |D  |-  |LIC    |BEMIDJI                  |MN |US |0000197256          |0.25   kW |0.25   kW |38.2    |0.0     |149170     |N |47 |26 |50.0  |W |94  |49 |25.0  |DE LA HUNT MEDIA, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |508.8  m|508.8  m|-         |-       |1025239 |       m|197256    |25076ff38284a863018285b577400023   |25076ff38284a863018285b577ac002a   |
|KFIL-FM     |103.1 MHz |FM |276 |ND  |                    |C3 |-  |LIC    |CHATFIELD                |MN |US |BMLH-20131203AFN    |3.5    kW |3.5    kW |159.1   |159.1   |34428      |N |43 |43 |58.9  |W |92  |5  |6.6   |TOWNSQUARE LICENSE, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |501.1  m|501.1  m|-         |-       |1023789 |       m|201312033 |deadf105eec34392914bc1b6063ebeb7   |3a340a3f0c304abf9acec1b6063ebeb7   |
|K276GS      |103.1 MHz |FX |276 |ND  |                    |D  |-  |LIC    |LONG PRAIRIE             |MN |US |0000083789          |0.25   kW |0.25   kW |0.0     |0.0     |202090     |N |45 |57 |44.9  |W |94  |52 |10.1  |D&K DISTRIBUTORS, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |438.   m|438.0  m|-         |-       |-       |       m|83789     |25076ff36d896c26016d90802bd00446   |25076ff36d896c26016d90803000044d   |
|K276EH      |103.1 MHz |FX |276 |ND  |                    |D  |-  |LIC    |MANKATO                  |MN |US |0000245209          |0.25   kW |0.25   kW |0.0     |0.0     |149173     |N |44 |7  |39.0  |W |94  |2  |4.0   |SUBARCTIC MEDIA, LLC                                                        |   0.00 km |   0.00 mi |  0.00 deg |434.3  m|434.3  m|-         |-       |1023783 |       m|245209    |25076f918f81e1e0018f82c89cda038c   |25076f918f81e1e0018f82c89d250393   |
|K276EW      |103.1 MHz |FX |276 |ND  |                    |D  |-  |LIC    |OLIVIA                   |MN |US |BLFT-20070511AAT    |0.17   kW |0.17   kW |124.1   |0.0     |149175     |N |44 |45 |32.9  |W |94  |52 |24.0  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |455.   m|455.0  m|-         |-       |1209827 |       m|200705117 |c6cc21f88f164239b3f9c1b6063ebeb7   |601ee8c24f324c5dbbeec1b6063ebeb7   |
|K276EV      |103.1 MHz |FX |276 |ND  |                    |D  |-  |LIC    |SLEEPY EYE               |MN |US |BLFT-20070716AAB    |0.008  kW |0.008  kW |69.9    |0.0     |149176     |N |44 |19 |37.9  |W |94  |43 |41.9  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |372.   m|372.0  m|-         |-       |1024127 |       m|200707167 |6311c584fe684aa48740c1b6063ebeb7   |354ab349092741aea23ac1b6063ebeb7   |
|K276GN      |103.1 MHz |FX |276 |ND  |                    |D  |-  |LIC    |WINDOM                   |MN |US |0000130081          |0.25   kW |0.25   kW |0.0     |0.0     |200681     |N |43 |53 |2.8   |W |95  |10 |57.0  |NEXT STEP BROADCASTING, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |530.   m|530.0  m|-         |-       |1031881 |       m|130081    |25076f9175779ccd01757a9f4c87013a   |25076f9175779ccd01757a9f4cfa0141   |
|K277AD      |103.3 MHz |FX |277 |ND  |                    |D  |-  |LIC    |AUSTIN                   |MN |US |BLFT-19970218TF     |0.1    kW |0.1    kW |32.0    |32.0    |42979      |N |43 |40 |12.8  |W |92  |58 |37.6  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |408.   m|408.0  m|-         |-       |-       |       m|199702187 |5e0fd2cd63fa4015be50c1b6063ebeb7   |ea73764f4582401d9b51c1b6063ebeb7   |
|WDSE-FM     |103.3 MHz |FM |277 |ND  |                    |C1 |-  |LIC    |DULUTH                   |MN |US |BMLED-20080826AAE   |95.    kW |95.    kW |250.0   |250.0   |55571      |N |46 |47 |30.8  |W |92  |7  |21.7  |DULUTH-SUPERIOR AREA EDUCATIONAL TELEVISION CORPORATION                     |   0.00 km |   0.00 mi |  0.00 deg |565.   m|565.0  m|-         |-       |1029956 |       m|200808260 |c11e8a75829f410abcd8c1b6063ebeb7   |6a8032191b1d444b920ac1b6063ebeb7   |
|KZCR        |103.3 MHz |FM |277 |ND  |                    |C1 |-  |LIC    |FERGUS FALLS             |MN |US |BMLH-20150615AAZ    |100.   kW |100.   kW |198.0   |198.0   |21399      |N |46 |28 |8.9   |W |96  |11 |58.2  |LEIGHTON RADIO HOLDINGS, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |579.   m|579.0  m|-         |-       |1024485 |       m|201506155 |38d491d4747c4b7eba0dc1b6063ebeb7   |087f1e1f120143d4934ec1b6063ebeb7   |
|K277CC      |103.3 MHz |FX |277 |ND  |                    |D  |-  |LIC    |PENNOCK                  |MN |US |BLFT-20160505AAH    |0.17   kW |0.17   kW |112.9   |0.0     |141147     |N |45 |9  |57.9  |W |95  |2  |38.0  |UNIVERSITY OF NORTHWESTERN - ST. PAUL                                       |   0.00 km |   0.00 mi |  0.00 deg |468.   m|468.0  m|-         |-       |1040404 |       m|201605056 |5b62d0773e2e4a2e82ecc1b6063ebeb7   |68b6bcad4e424afc906ec1b6063ebeb7   |
|K277AI      |103.3 MHz |FX |277 |ND  |                    |D  |-  |LIC    |RUSSELL                  |MN |US |BLFT-20130328ACT    |0.25   kW |0.025  kW |133.3   |0.0     |85039      |N |44 |19 |31.9  |W |95  |52 |20.1  |SUBARCTIC MEDIA, LLC                                                        |   0.00 km |   0.00 mi |  0.00 deg |573.   m|573.0  m|-         |-       |1018640 |       m|201303283 |9e70d1ff5e3643b1a2f3c1b6063ebeb7   |66985b5ba889483f96bfc1b6063ebeb7   |
|K277BS      |103.3 MHz |FX |277 |ND  |                    |D  |-  |LIC    |ST. CLOUD                |MN |US |0000124372          |0.25   kW |0.25   kW |0.0     |0.0     |149174     |N |45 |32 |20.9  |W |94  |10 |6.0   |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |452.   m|452.0  m|-         |-       |1025393 |       m|124372    |25076f9174e3c0e30174ea796d480281   |25076f9174e3c0e30174ea796da20288   |
|K278CX      |103.5 MHz |FX |278 |ND  |                    |D  |-  |LIC    |BENSON                   |MN |US |0000147392          |0.25   kW |0.25   kW |0.0     |0.0     |202763     |N |45 |19 |5.9   |W |95  |33 |49.1  |HEADWATERS MEDIA, LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |410.   m|410.0  m|-         |-       |1210048 |       m|147392    |25076ff378cd428c0178eba8ebcd0b79   |25076ff378cd428c0178eba8ec2b0b80   |
|KUAL-FM     |103.5 MHz |FM |278 |ND  |                    |C3 |-  |LIC    |BRAINERD                 |MN |US |BLH-19961106KA      |20.    kW |20.    kW |85.0    |85.0    |60495      |N |46 |19 |55.9  |W |94  |10 |27.0  |HBI RADIO BRAINERD/WADENA, LLC                                              |   0.00 km |   0.00 mi |  0.00 deg |457.   m|457.0  m|-         |-       |1059261 |       m|199611061 |4f2686efa49f41cc83c5c1b6063ebeb7   |6ca6fdeee1454ec19941c1b6063ebeb7   |
|KCIZ-LP     |103.5 MHz |FL |278 |ND  |                    |LP1|-  |LIC    |BRUNSWICK                |MN |US |BLL-20170117AAB     |0.1    kW |0.1    kW |28.0    |0.0     |193155     |N |45 |47 |54.2  |W |93  |17 |45.5  |LAKES MEDIA FOUNDATION                                                      |   0.00 km |   0.00 mi |  0.00 deg |328.   m|0.0    m|-         |-       |-       |       m|201701170 |5fa3e5d3970e4d24acd2c1b6063ebeb7   |e0627b62f8d84314a8cdc1b6063ebeb7   |
|K278BP      |103.5 MHz |FX |278 |DA  |                    |D  |-  |LIC    |COTTAGE GROVE            |MN |US |BLFT-20101012ACY    |0.175  kW |0.175  kW |244.9   |0.0     |142412     |N |44 |58 |33.9  |W |93  |16 |20.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |513.   m|513.0  m|-         |0.      |1029018 |       m|201010120 |a768e4ce19fd4c41bb7fc1b6063ebeb7   |1f7b9cbbc9204f9abd13c1b6063ebeb7   |
|KYSM-FM     |103.5 MHz |FM |278 |ND  |                    |C1 |-  |LIC    |MANKATO                  |MN |US |BLH-19930802KD      |100.   kW |100.   kW |165.0   |165.0   |20400      |N |44 |10 |19.8  |W |94  |2  |23.8  |ALPHA 3E LICENSEE LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |453.   m|453.0  m|-         |-       |-       |       m|199308020 |522a20a425d543b5816ec1b6063ebeb7   |41d03c1d524b4aa9844ac1b6063ebeb7   |
|KRXW        |103.5 MHz |FM |278 |ND  |H                   |C2 |-  |LIC    |ROSEAU                   |MN |US |BLED-20081007ADK    |48.    kW |48.    kW |150.3   |150.3   |166032     |N |48 |54 |10.0  |W |95  |22 |39.0  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |478.1  m|478.1  m|-         |-       |1023320 |       m|200810078 |54e5e55c7dfe4cd7b546c1b6063ebeb7   |c03ff5f86296493fba4ec1b6063ebeb7   |
|KKBJ-FM     |103.7 MHz |FM |279 |ND  |                    |C1 |-  |LIC    |BEMIDJI                  |MN |US |BLH-20030825AFX     |100.   kW |100.   kW |146.0   |146.0   |9666       |N |47 |33 |20.8  |W |94  |48 |5.0   |R.P. BROADCASTING, INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |565.7  m|565.7  m|-         |-       |1024705 |       m|200308250 |f204ff2b15634411ad6fc1b6063ebeb7   |57ef3ba4a68c48148255c1b6063ebeb7   |
|KLZZ        |103.7 MHz |FM |279 |ND  |                    |C3 |-  |LIC    |WAITE PARK               |MN |US |BMLH-20021008ABS    |9.     kW |9.     kW |126.0   |126.0   |60492      |N |45 |30 |1.9   |W |94  |14 |32.0  |TOWNSQUARE MEDIA LICENSEE OF ST. CLOUD, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |455.   m|455.0  m|-         |-       |1044586 |       m|200210082 |8ee02bad9e9141e6a5f2c1b6063ebeb7   |4ad4820b44c8498ca988c1b6063ebeb7   |
|KLZZ        |103.7 MHz |FS |279 |ND  |                    |C3 |-  |LIC    |WAITE PARK               |MN |US |BXLH-20050527BAB    |1.     kW |1.     kW |133.0   |133.0   |60492      |N |45 |33 |35.9  |W |94  |8  |21.0  |TOWNSQUARE MEDIA LICENSEE OF ST. CLOUD, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |453.   m|453.0  m|-         |-       |1023850 |       m|200505275 |9c08d1bbd19347fb89c0c1b6063ebeb7   |9f796168459c4df68efbc1b6063ebeb7   |
|K280EB      |103.9 MHz |FX |280 |ND  |                    |D  |-  |LIC    |ALBERT LEA               |MN |US |BLFT-19970502TA     |0.01   kW |0.01   kW |19.0    |19.0    |42950      |N |43 |38 |56.8  |W |93  |22 |3.7   |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |400.   m|400.0  m|-         |-       |-       |       m|199705027 |b62848fee16645dbb5cbc1b6063ebeb7   |ba7a95bd203341c59fafc1b6063ebeb7   |
|K280EF      |103.9 MHz |FX |280 |ND  |                    |D  |-  |LIC    |AUSTIN                   |MN |US |BLFT-19951109TC     |0.009  kW |0.009  kW |22.0    |22.0    |42931      |N |43 |40 |12.8  |W |92  |58 |37.6  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |398.   m|398.0  m|-         |-       |-       |       m|199511095 |13d7cafbb9964334b0aac1b6063ebeb7   |ad38904190624168aa15c1b6063ebeb7   |
|K280AZ      |103.9 MHz |FX |280 |DA  |                    |D  |-  |LIC    |COOK                     |MN |US |BLFT-19790904IH     |0.091  kW |-      kW |37.0    |0.0     |63352      |N |47 |51 |3.7   |W |92  |41 |21.6  |HEARTLAND CHRISTIAN BROADCASTERS, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |439.   m|0.0    m|-         |30.     |-       |       m|197909049 |ddce1097ffeb4eb0ba76c1b6063ebeb7   |171c9baf873b4ff5a6b2c1b6063ebeb7   |
|W280FB      |103.9 MHz |FX |280 |ND  |                    |D  |-  |LIC    |DULUTH                   |MN |US |BLFT-20161209ABG    |0.25   kW |0.25   kW |0.0     |0.0     |157423     |N |46 |47 |20.8  |W |92  |7  |9.7   |MIDWEST COMMUNICATIONS, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |466.   m|466.0  m|-         |-       |1024122 |       m|201612096 |110a23a611024d58bab9c1b6063ebeb7   |afeb95563bf146ca8dcbc1b6063ebeb7   |
|K280AT      |103.9 MHz |FX |280 |DA  |                    |D  |-  |LIC    |ELY                      |MN |US |BLFT-265            |0.117  kW |-      kW |14.0    |0.0     |63345      |N |47 |53 |23.6  |W |91  |51 |59.5  |RANGE PAGING, INC                                                           |   0.00 km |   0.00 mi |  0.00 deg |488.   m|0.0    m|-         |5.      |-       |       m|265       |2150e9e86e3c41a09d4ec1b6063ebeb7   |e74e9c4293d64a1bb0ecc1b6063ebeb7   |
|KDOC-FM     |103.9 MHz |FM |280 |ND  |                    |A  |-  |LIC    |EYOTA                    |MN |US |BLH-20080314AEH     |1.3    kW |1.3    kW |172.7   |172.7   |162261     |N |44 |2  |24.9  |W |92  |13 |5.6   |TOWNSQUARE LICENSE, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |528.9  m|528.9  m|-         |-       |1014477 |       m|200803140 |508ae3b3c1914183b358c1b6063ebeb7   |f2dc3c611aa94b74b9a0c1b6063ebeb7   |
